,Area Code (FAO),Area,Months Code,Months,Year Code,Year,Value
48658,44,Colombia,7017,Mar?Apr?May,1967,1967,-0.208
48659,44,Colombia,7017,Mar?Apr?May,1968,1968,-0.425
48660,44,Colombia,7017,Mar?Apr?May,1969,1969,0.658
48661,44,Colombia,7017,Mar?Apr?May,1970,1970,0.151
48662,44,Colombia,7017,Mar?Apr?May,1971,1971,-0.59
48663,44,Colombia,7017,Mar?Apr?May,1972,1972,-0.275
48664,44,Colombia,7017,Mar?Apr?May,1973,1973,0.574
48665,44,Colombia,7017,Mar?Apr?May,1974,1974,-0.38
48666,44,Colombia,7017,Mar?Apr?May,1975,1975,-0.221
48667,44,Colombia,7017,Mar?Apr?May,1976,1976,-0.443
48668,44,Colombia,7017,Mar?Apr?May,1977,1977,0.138
48669,44,Colombia,7017,Mar?Apr?May,1978,1978,-0.116
48670,44,Colombia,7017,Mar?Apr?May,1979,1979,-0.004
48671,44,Colombia,7017,Mar?Apr?May,1980,1980,0.624
48672,44,Colombia,7017,Mar?Apr?May,1981,1981,0.016
48673,44,Colombia,7017,Mar?Apr?May,1982,1982,-0.115
48674,44,Colombia,7017,Mar?Apr?May,1983,1983,0.706
48675,44,Colombia,7017,Mar?Apr?May,1984,1984,0.01
48676,44,Colombia,7017,Mar?Apr?May,1985,1985,0.078
48677,44,Colombia,7017,Mar?Apr?May,1986,1986,-0.071
48678,44,Colombia,7017,Mar?Apr?May,1987,1987,0.426
48679,44,Colombia,7017,Mar?Apr?May,1988,1988,0.695
48680,44,Colombia,7017,Mar?Apr?May,1989,1989,-0.289
48681,44,Colombia,7017,Mar?Apr?May,1990,1990,0.091
48682,44,Colombia,7017,Mar?Apr?May,1991,1991,0.381
48683,44,Colombia,7017,Mar?Apr?May,1992,1992,0.968
48684,44,Colombia,7017,Mar?Apr?May,1993,1993,0.064
48685,44,Colombia,7017,Mar?Apr?May,1994,1994,0.029
48686,44,Colombia,7017,Mar?Apr?May,1995,1995,0.448
48687,44,Colombia,7017,Mar?Apr?May,1996,1996,0.094
48688,44,Colombia,7017,Mar?Apr?May,1997,1997,0.351
48689,44,Colombia,7017,Mar?Apr?May,1998,1998,0.843
48690,44,Colombia,7017,Mar?Apr?May,1999,1999,-0.148
48691,44,Colombia,7017,Mar?Apr?May,2000,2000,-0.317
48692,44,Colombia,7017,Mar?Apr?May,2001,2001,0.259
48693,44,Colombia,7017,Mar?Apr?May,2002,2002,0.481
48694,44,Colombia,7017,Mar?Apr?May,2003,2003,0.628
48695,44,Colombia,7017,Mar?Apr?May,2004,2004,0.593
48696,44,Colombia,7017,Mar?Apr?May,2005,2005,0.855
48697,44,Colombia,7017,Mar?Apr?May,2006,2006,0.271
48698,44,Colombia,7017,Mar?Apr?May,2007,2007,0.445
48699,44,Colombia,7017,Mar?Apr?May,2008,2008,0.242
48700,44,Colombia,7017,Mar?Apr?May,2009,2009,0.446
48701,44,Colombia,7017,Mar?Apr?May,2010,2010,1.251
48702,44,Colombia,7017,Mar?Apr?May,2011,2011,0.104
48703,44,Colombia,7017,Mar?Apr?May,2012,2012,0.219
48704,44,Colombia,7017,Mar?Apr?May,2013,2013,0.764
48705,44,Colombia,7017,Mar?Apr?May,2014,2014,0.726
48706,44,Colombia,7017,Mar?Apr?May,2015,2015,0.983
48707,44,Colombia,7017,Mar?Apr?May,2016,2016,1.179
48708,44,Colombia,7017,Mar?Apr?May,2017,2017,0.511
48709,44,Colombia,7017,Mar?Apr?May,2018,2018,0.703
48710,44,Colombia,7017,Mar?Apr?May,2019,2019,1.248
48711,44,Colombia,7017,Mar?Apr?May,2020,2020,1.582
48712,44,Colombia,7018,Jun?Jul?Aug,1961,1961,-0.016
48713,44,Colombia,7018,Jun?Jul?Aug,1962,1962,-0.172
48714,44,Colombia,7018,Jun?Jul?Aug,1963,1963,0.133
48715,44,Colombia,7018,Jun?Jul?Aug,1964,1964,-0.285
48716,44,Colombia,7018,Jun?Jul?Aug,1965,1965,0.147
48717,44,Colombia,7018,Jun?Jul?Aug,1966,1966,0.148
48718,44,Colombia,7018,Jun?Jul?Aug,1967,1967,-0.226
48719,44,Colombia,7018,Jun?Jul?Aug,1968,1968,-0.142
48720,44,Colombia,7018,Jun?Jul?Aug,1969,1969,0.451
48721,44,Colombia,7018,Jun?Jul?Aug,1970,1970,0.104
48722,44,Colombia,7018,Jun?Jul?Aug,1971,1971,-0.241
48723,44,Colombia,7018,Jun?Jul?Aug,1972,1972,0.247
48724,44,Colombia,7018,Jun?Jul?Aug,1973,1973,0.123
48725,44,Colombia,7018,Jun?Jul?Aug,1974,1974,-0.13
48726,44,Colombia,7018,Jun?Jul?Aug,1975,1975,-0.476
48727,44,Colombia,7018,Jun?Jul?Aug,1976,1976,-0.098
48728,44,Colombia,7018,Jun?Jul?Aug,1977,1977,0.113
48729,44,Colombia,7018,Jun?Jul?Aug,1978,1978,-0.147
48730,44,Colombia,7018,Jun?Jul?Aug,1979,1979,0.121
48731,44,Colombia,7018,Jun?Jul?Aug,1980,1980,0.346
48732,44,Colombia,7018,Jun?Jul?Aug,1981,1981,-0.022
48733,44,Colombia,7018,Jun?Jul?Aug,1982,1982,0.48
48734,44,Colombia,7018,Jun?Jul?Aug,1983,1983,0.571
48735,44,Colombia,7018,Jun?Jul?Aug,1984,1984,-0.341
48736,44,Colombia,7018,Jun?Jul?Aug,1985,1985,-0.257
48737,44,Colombia,7018,Jun?Jul?Aug,1986,1986,0.097
48738,44,Colombia,7018,Jun?Jul?Aug,1987,1987,0.668
48739,44,Colombia,7018,Jun?Jul?Aug,1988,1988,-0.145
48740,44,Colombia,7018,Jun?Jul?Aug,1989,1989,0.055
48741,44,Colombia,7018,Jun?Jul?Aug,1990,1990,0.499
48742,44,Colombia,7018,Jun?Jul?Aug,1991,1991,0.277
48743,44,Colombia,7018,Jun?Jul?Aug,1992,1992,0.407
48744,44,Colombia,7018,Jun?Jul?Aug,1993,1993,0.348
48745,44,Colombia,7018,Jun?Jul?Aug,1994,1994,0.24
48746,44,Colombia,7018,Jun?Jul?Aug,1995,1995,0.353
48747,44,Colombia,7018,Jun?Jul?Aug,1996,1996,0.073
48748,44,Colombia,7018,Jun?Jul?Aug,1997,1997,0.693
48749,44,Colombia,7018,Jun?Jul?Aug,1998,1998,0.564
48750,44,Colombia,7018,Jun?Jul?Aug,1999,1999,0.06
48751,44,Colombia,7018,Jun?Jul?Aug,2000,2000,0.154
48752,44,Colombia,7018,Jun?Jul?Aug,2001,2001,0.578
48753,44,Colombia,7018,Jun?Jul?Aug,2002,2002,0.593
48754,44,Colombia,7018,Jun?Jul?Aug,2003,2003,0.46
48755,44,Colombia,7018,Jun?Jul?Aug,2004,2004,0.452
48756,44,Colombia,7018,Jun?Jul?Aug,2005,2005,0.691
48757,44,Colombia,7018,Jun?Jul?Aug,2006,2006,0.588
48758,44,Colombia,7018,Jun?Jul?Aug,2007,2007,0.452
48759,44,Colombia,7018,Jun?Jul?Aug,2008,2008,0.388
48760,44,Colombia,7018,Jun?Jul?Aug,2009,2009,0.969
48761,44,Colombia,7018,Jun?Jul?Aug,2010,2010,0.48
48762,44,Colombia,7018,Jun?Jul?Aug,2011,2011,0.62
48763,44,Colombia,7018,Jun?Jul?Aug,2012,2012,0.807
48764,44,Colombia,7018,Jun?Jul?Aug,2013,2013,0.747
48765,44,Colombia,7018,Jun?Jul?Aug,2014,2014,0.964
48766,44,Colombia,7018,Jun?Jul?Aug,2015,2015,1.301
48767,44,Colombia,7018,Jun?Jul?Aug,2016,2016,0.768
48768,44,Colombia,7018,Jun?Jul?Aug,2017,2017,0.931
48769,44,Colombia,7018,Jun?Jul?Aug,2018,2018,1.065
48770,44,Colombia,7018,Jun?Jul?Aug,2019,2019,1.324
48771,44,Colombia,7018,Jun?Jul?Aug,2020,2020,1.17
48772,44,Colombia,7019,Sep?Oct?Nov,1961,1961,-0.035
48773,44,Colombia,7019,Sep?Oct?Nov,1962,1962,0.177
48774,44,Colombia,7019,Sep?Oct?Nov,1963,1963,0.23
48775,44,Colombia,7019,Sep?Oct?Nov,1964,1964,-0.183
48776,44,Colombia,7019,Sep?Oct?Nov,1965,1965,0.089
48777,44,Colombia,7019,Sep?Oct?Nov,1966,1966,-0.001
48778,44,Colombia,7019,Sep?Oct?Nov,1967,1967,-0.166
48779,44,Colombia,7019,Sep?Oct?Nov,1968,1968,0.078
48780,44,Colombia,7019,Sep?Oct?Nov,1969,1969,0.208
48781,44,Colombia,7019,Sep?Oct?Nov,1970,1970,-0.195
48782,44,Colombia,7019,Sep?Oct?Nov,1971,1971,-0.404
48783,44,Colombia,7019,Sep?Oct?Nov,1972,1972,0.235
48784,44,Colombia,7019,Sep?Oct?Nov,1973,1973,-0.211
48785,44,Colombia,7019,Sep?Oct?Nov,1974,1974,-0.459
48786,44,Colombia,7019,Sep?Oct?Nov,1975,1975,-0.513
48787,44,Colombia,7019,Sep?Oct?Nov,1976,1976,0.183
48788,44,Colombia,7019,Sep?Oct?Nov,1977,1977,0.127
48789,44,Colombia,7019,Sep?Oct?Nov,1978,1978,0.039
48790,44,Colombia,7019,Sep?Oct?Nov,1979,1979,0.188
48791,44,Colombia,7019,Sep?Oct?Nov,1980,1980,0.204
48792,44,Colombia,7019,Sep?Oct?Nov,1981,1981,0.087
48793,44,Colombia,7019,Sep?Oct?Nov,1982,1982,0.162
48794,44,Colombia,7019,Sep?Oct?Nov,1983,1983,0.331
48795,44,Colombia,7019,Sep?Oct?Nov,1984,1984,-0.411
48796,44,Colombia,7019,Sep?Oct?Nov,1985,1985,-0.143
48797,44,Colombia,7019,Sep?Oct?Nov,1986,1986,-0.077
48798,44,Colombia,7019,Sep?Oct?Nov,1987,1987,0.574
48799,44,Colombia,7019,Sep?Oct?Nov,1988,1988,-0.137
48800,44,Colombia,7019,Sep?Oct?Nov,1989,1989,0.157
48801,44,Colombia,7019,Sep?Oct?Nov,1990,1990,0.351
48802,44,Colombia,7019,Sep?Oct?Nov,1991,1991,0.278
48803,44,Colombia,7019,Sep?Oct?Nov,1992,1992,0.205
48804,44,Colombia,7019,Sep?Oct?Nov,1993,1993,0.1
48805,44,Colombia,7019,Sep?Oct?Nov,1994,1994,0.204
48806,44,Colombia,7019,Sep?Oct?Nov,1995,1995,0.392
48807,44,Colombia,7019,Sep?Oct?Nov,1996,1996,0.113
48808,44,Colombia,7019,Sep?Oct?Nov,1997,1997,0.854
48809,44,Colombia,7019,Sep?Oct?Nov,1998,1998,0.447
48810,44,Colombia,7019,Sep?Oct?Nov,1999,1999,-0.106
48811,44,Colombia,7019,Sep?Oct?Nov,2000,2000,0.013
48812,44,Colombia,7019,Sep?Oct?Nov,2001,2001,0.528
48813,44,Colombia,7019,Sep?Oct?Nov,2002,2002,0.599
48814,44,Colombia,7019,Sep?Oct?Nov,2003,2003,0.487
48815,44,Colombia,7019,Sep?Oct?Nov,2004,2004,0.525
48816,44,Colombia,7019,Sep?Oct?Nov,2005,2005,0.474
48817,44,Colombia,7019,Sep?Oct?Nov,2006,2006,0.697
48818,44,Colombia,7019,Sep?Oct?Nov,2007,2007,0.434
48819,44,Colombia,7019,Sep?Oct?Nov,2008,2008,0.319
48820,44,Colombia,7019,Sep?Oct?Nov,2009,2009,1.301
48821,44,Colombia,7019,Sep?Oct?Nov,2010,2010,0.303
48822,44,Colombia,7019,Sep?Oct?Nov,2011,2011,0.351
48823,44,Colombia,7019,Sep?Oct?Nov,2012,2012,0.833
48824,44,Colombia,7019,Sep?Oct?Nov,2013,2013,0.596
48825,44,Colombia,7019,Sep?Oct?Nov,2014,2014,0.557
48826,44,Colombia,7019,Sep?Oct?Nov,2015,2015,1.502
48827,44,Colombia,7019,Sep?Oct?Nov,2016,2016,0.217
48828,44,Colombia,7019,Sep?Oct?Nov,2017,2017,1.178
48829,44,Colombia,7019,Sep?Oct?Nov,2018,2018,1.295
48830,44,Colombia,7019,Sep?Oct?Nov,2019,2019,1.183
48831,44,Colombia,7019,Sep?Oct?Nov,2020,2020,1.229
48832,44,Colombia,7020,Meteorological year,1961,1961,0.176
48833,44,Colombia,7020,Meteorological year,1962,1962,-0.046
48834,44,Colombia,7020,Meteorological year,1963,1963,0.025
48835,44,Colombia,7020,Meteorological year,1964,1964,0.13
48836,44,Colombia,7020,Meteorological year,1965,1965,-0.064
48837,44,Colombia,7020,Meteorological year,1966,1966,0.166
48838,44,Colombia,7020,Meteorological year,1967,1967,-0.228
48839,44,Colombia,7020,Meteorological year,1968,1968,-0.167
48840,44,Colombia,7020,Meteorological year,1969,1969,0.393
48841,44,Colombia,7020,Meteorological year,1970,1970,0.069
48842,44,Colombia,7020,Meteorological year,1971,1971,-0.449
48843,44,Colombia,7020,Meteorological year,1972,1972,-0.111
48844,44,Colombia,7020,Meteorological year,1973,1973,0.291
48845,44,Colombia,7020,Meteorological year,1974,1974,-0.389
48846,44,Colombia,7020,Meteorological year,1975,1975,-0.383
48847,44,Colombia,7020,Meteorological year,1976,1976,-0.298
48848,44,Colombia,7020,Meteorological year,1977,1977,0.163
48849,44,Colombia,7020,Meteorological year,1978,1978,0.055
48850,44,Colombia,7020,Meteorological year,1979,1979,0.125
48851,44,Colombia,7020,Meteorological year,1980,1980,0.382
48852,44,Colombia,7020,Meteorological year,1981,1981,0.096
48853,44,Colombia,7020,Meteorological year,1982,1982,0.164
48854,44,Colombia,7020,Meteorological year,1983,1983,0.62
48855,44,Colombia,7020,Meteorological year,1984,1984,-0.281
48856,44,Colombia,7020,Meteorological year,1985,1985,-0.121
48857,44,Colombia,7020,Meteorological year,1986,1986,-0.08
48858,44,Colombia,7020,Meteorological year,1987,1987,0.493
48859,44,Colombia,7020,Meteorological year,1988,1988,0.268
48860,44,Colombia,7020,Meteorological year,1989,1989,-0.149
48861,44,Colombia,7020,Meteorological year,1990,1990,0.258
48862,44,Colombia,7020,Meteorological year,1991,1991,0.347
48863,44,Colombia,7020,Meteorological year,1992,1992,0.532
48864,44,Colombia,7020,Meteorological year,1993,1993,0.157
48865,44,Colombia,7020,Meteorological year,1994,1994,0.162
48866,44,Colombia,7020,Meteorological year,1995,1995,0.431
48867,44,Colombia,7020,Meteorological year,1996,1996,0.057
48868,44,Colombia,7020,Meteorological year,1997,1997,0.431
48869,44,Colombia,7020,Meteorological year,1998,1998,0.848
48870,44,Colombia,7020,Meteorological year,1999,1999,-0.105
48871,44,Colombia,7020,Meteorological year,2000,2000,-0.144
48872,44,Colombia,7020,Meteorological year,2001,2001,0.344
48873,44,Colombia,7020,Meteorological year,2002,2002,0.567
48874,44,Colombia,7020,Meteorological year,2003,2003,0.621
48875,44,Colombia,7020,Meteorological year,2004,2004,0.519
48876,44,Colombia,7020,Meteorological year,2005,2005,0.605
48877,44,Colombia,7020,Meteorological year,2006,2006,0.471
48878,44,Colombia,7020,Meteorological year,2007,2007,0.567
48879,44,Colombia,7020,Meteorological year,2008,2008,0.249
48880,44,Colombia,7020,Meteorological year,2009,2009,0.723
48881,44,Colombia,7020,Meteorological year,2010,2010,0.885
48882,44,Colombia,7020,Meteorological year,2011,2011,0.31
48883,44,Colombia,7020,Meteorological year,2012,2012,0.494
48884,44,Colombia,7020,Meteorological year,2013,2013,0.652
48885,44,Colombia,7020,Meteorological year,2014,2014,0.624
48886,44,Colombia,7020,Meteorological year,2015,2015,1.093
48887,44,Colombia,7020,Meteorological year,2016,2016,0.941
48888,44,Colombia,7020,Meteorological year,2017,2017,0.625
48889,44,Colombia,7020,Meteorological year,2018,2018,0.972
48890,44,Colombia,7020,Meteorological year,2019,2019,1.228
48891,44,Colombia,7020,Meteorological year,2020,2020,1.391
161024,170,Peru,7001,January,1961,1961,0.219
161025,170,Peru,7001,January,1962,1962,-0.211
161026,170,Peru,7001,January,1963,1963,-0.231
161027,170,Peru,7001,January,1964,1964,0.536
161028,170,Peru,7001,January,1965,1965,0.007
161029,170,Peru,7001,January,1966,1966,0.294
161030,170,Peru,7001,January,1967,1967,-0.445
161031,170,Peru,7001,January,1968,1968,-0.382
161032,170,Peru,7001,January,1969,1969,0.252
161033,170,Peru,7001,January,1970,1970,-0.075
161034,170,Peru,7001,January,1971,1971,-0.477
161035,170,Peru,7001,January,1972,1972,-0.661
161036,170,Peru,7001,January,1973,1973,0.755
161037,170,Peru,7001,January,1974,1974,-0.684
161038,170,Peru,7001,January,1975,1975,-0.498
161039,170,Peru,7001,January,1976,1976,-0.593
161040,170,Peru,7001,January,1977,1977,0.865
161041,170,Peru,7001,January,1978,1978,0.013
161042,170,Peru,7001,January,1979,1979,0.632
161043,170,Peru,7001,January,1980,1980,0.584
161044,170,Peru,7001,January,1981,1981,0.179
161045,170,Peru,7001,January,1982,1982,0.032
161046,170,Peru,7001,January,1983,1983,1.804
161047,170,Peru,7001,January,1984,1984,-0.118
161048,170,Peru,7001,January,1985,1985,0.291
161049,170,Peru,7001,January,1986,1986,0.049
161050,170,Peru,7001,January,1987,1987,0.56
161051,170,Peru,7001,January,1988,1988,0.732
161052,170,Peru,7001,January,1989,1989,-0.282
161053,170,Peru,7001,January,1990,1990,0.22
161054,170,Peru,7001,January,1991,1991,0.702
161055,170,Peru,7001,January,1992,1992,1.211
161056,170,Peru,7001,January,1993,1993,0.114
161057,170,Peru,7001,January,1994,1994,0.461
161058,170,Peru,7001,January,1995,1995,1.251
161059,170,Peru,7001,January,1996,1996,0.029
161060,170,Peru,7001,January,1997,1997,0.29
161061,170,Peru,7001,January,1998,1998,1.489
161062,170,Peru,7001,January,1999,1999,0.219
161063,170,Peru,7001,January,2000,2000,0.181
161064,170,Peru,7001,January,2001,2001,0.029
161065,170,Peru,7001,January,2002,2002,0.722
161066,170,Peru,7001,January,2003,2003,1.102
161067,170,Peru,7001,January,2004,2004,1.119
161068,170,Peru,7001,January,2005,2005,1.306
161069,170,Peru,7001,January,2006,2006,0.643
161070,170,Peru,7001,January,2007,2007,1.248
161071,170,Peru,7001,January,2008,2008,0.412
161072,170,Peru,7001,January,2009,2009,0.461
161073,170,Peru,7001,January,2010,2010,1.39
161074,170,Peru,7001,January,2011,2011,0.471
161075,170,Peru,7001,January,2012,2012,0.534
161076,170,Peru,7001,January,2013,2013,0.81
161077,170,Peru,7001,January,2014,2014,0.642
161078,170,Peru,7001,January,2015,2015,0.282
161079,170,Peru,7001,January,2016,2016,2.208
161080,170,Peru,7001,January,2017,2017,0.538
161081,170,Peru,7001,January,2018,2018,0.356
161082,170,Peru,7001,January,2019,2019,0.804
161083,170,Peru,7001,January,2020,2020,1.193
161084,170,Peru,7002,February,1961,1961,-0.146
161085,170,Peru,7002,February,1962,1962,-0.188
161086,170,Peru,7002,February,1963,1963,-0.457
161087,170,Peru,7002,February,1964,1964,0.361
161088,170,Peru,7002,February,1965,1965,-0.233
161089,170,Peru,7002,February,1966,1966,0.444
161090,170,Peru,7002,February,1967,1967,-0.419
161091,170,Peru,7002,February,1968,1968,-0.244
161092,170,Peru,7002,February,1969,1969,0.331
161093,170,Peru,7002,February,1970,1970,0.176
161094,170,Peru,7002,February,1971,1971,-0.945
161095,170,Peru,7002,February,1972,1972,-0.146
161096,170,Peru,7002,February,1973,1973,0.731
161097,170,Peru,7002,February,1974,1974,-0.72
161098,170,Peru,7002,February,1975,1975,-0.449
161099,170,Peru,7002,February,1976,1976,-0.414
161100,170,Peru,7002,February,1977,1977,0.075
161101,170,Peru,7002,February,1978,1978,0.704
161102,170,Peru,7002,February,1979,1979,0.36
161103,170,Peru,7002,February,1980,1980,0.817
161104,170,Peru,7002,February,1981,1981,0.098
161105,170,Peru,7002,February,1982,1982,0.003
161106,170,Peru,7002,February,1983,1983,1.806
161107,170,Peru,7002,February,1984,1984,-0.321
161108,170,Peru,7002,February,1985,1985,-0.059
161109,170,Peru,7002,February,1986,1986,-0.188
161110,170,Peru,7002,February,1987,1987,0.838
161111,170,Peru,7002,February,1988,1988,0.98
161112,170,Peru,7002,February,1989,1989,-0.067
161113,170,Peru,7002,February,1990,1990,0.414
161114,170,Peru,7002,February,1991,1991,0.626
161115,170,Peru,7002,February,1992,1992,0.928
161116,170,Peru,7002,February,1993,1993,0.603
161117,170,Peru,7002,February,1994,1994,0.255
161118,170,Peru,7002,February,1995,1995,1.059
161119,170,Peru,7002,February,1996,1996,0.112
161120,170,Peru,7002,February,1997,1997,-0.042
161121,170,Peru,7002,February,1998,1998,2.04
161122,170,Peru,7002,February,1999,1999,0.395
161123,170,Peru,7002,February,2000,2000,0.025
161124,170,Peru,7002,February,2001,2001,0.458
161125,170,Peru,7002,February,2002,2002,0.457
161126,170,Peru,7002,February,2003,2003,1.131
161127,170,Peru,7002,February,2004,2004,0.936
161128,170,Peru,7002,February,2005,2005,0.686
161129,170,Peru,7002,February,2006,2006,0.835
161130,170,Peru,7002,February,2007,2007,0.871
161131,170,Peru,7002,February,2008,2008,0.383
161132,170,Peru,7002,February,2009,2009,0.491
161133,170,Peru,7002,February,2010,2010,1.439
161134,170,Peru,7002,February,2011,2011,0.261
161135,170,Peru,7002,February,2012,2012,-0.189
161136,170,Peru,7002,February,2013,2013,0.568
161137,170,Peru,7002,February,2014,2014,0.436
161138,170,Peru,7002,February,2015,2015,0.783
161139,170,Peru,7002,February,2016,2016,1.414
161140,170,Peru,7002,February,2017,2017,0.779
161141,170,Peru,7002,February,2018,2018,0.765
161142,170,Peru,7002,February,2019,2019,0.929
161143,170,Peru,7002,February,2020,2020,1.227
161144,170,Peru,7003,March,1961,1961,-0.045
161145,170,Peru,7003,March,1962,1962,-0.5
161146,170,Peru,7003,March,1963,1963,-0.334
161147,170,Peru,7003,March,1964,1964,-0.166
161148,170,Peru,7003,March,1965,1965,0.172
161149,170,Peru,7003,March,1966,1966,0.326
161150,170,Peru,7003,March,1967,1967,-0.333
161151,170,Peru,7003,March,1968,1968,-0.793
161152,170,Peru,7003,March,1969,1969,0.677
161153,170,Peru,7003,March,1970,1970,0.023
161154,170,Peru,7003,March,1971,1971,-0.555
161155,170,Peru,7003,March,1972,1972,-0.027
161156,170,Peru,7003,March,1973,1973,0.524
161157,170,Peru,7003,March,1974,1974,-0.338
161158,170,Peru,7003,March,1975,1975,-0.153
161159,170,Peru,7003,March,1976,1976,-0.266
161160,170,Peru,7003,March,1977,1977,0.44
161161,170,Peru,7003,March,1978,1978,0.251
161162,170,Peru,7003,March,1979,1979,0.19
161163,170,Peru,7003,March,1980,1980,0.56
161164,170,Peru,7003,March,1981,1981,0.432
161165,170,Peru,7003,March,1982,1982,0.086
161166,170,Peru,7003,March,1983,1983,1.856
161167,170,Peru,7003,March,1984,1984,0.381
161168,170,Peru,7003,March,1985,1985,0.94
161169,170,Peru,7003,March,1986,1986,-0.242
161170,170,Peru,7003,March,1987,1987,1.209
161171,170,Peru,7003,March,1988,1988,0.657
161172,170,Peru,7003,March,1989,1989,-0.236
161173,170,Peru,7003,March,1990,1990,0.43
161174,170,Peru,7003,March,1991,1991,0.701
161175,170,Peru,7003,March,1992,1992,1.649
161176,170,Peru,7003,March,1993,1993,0.475
161177,170,Peru,7003,March,1994,1994,0.446
161178,170,Peru,7003,March,1995,1995,0.449
161179,170,Peru,7003,March,1996,1996,0.218
161180,170,Peru,7003,March,1997,1997,0.484
161181,170,Peru,7003,March,1998,1998,1.823
161182,170,Peru,7003,March,1999,1999,0.468
161183,170,Peru,7003,March,2000,2000,0.174
161184,170,Peru,7003,March,2001,2001,0.459
161185,170,Peru,7003,March,2002,2002,1.397
161186,170,Peru,7003,March,2003,2003,0.6
161187,170,Peru,7003,March,2004,2004,1.089
161188,170,Peru,7003,March,2005,2005,0.98
161189,170,Peru,7003,March,2006,2006,1.09
161190,170,Peru,7003,March,2007,2007,0.48
161191,170,Peru,7003,March,2008,2008,0.543
161192,170,Peru,7003,March,2009,2009,0.768
161193,170,Peru,7003,March,2010,2010,1.587
161194,170,Peru,7003,March,2011,2011,0.24
161195,170,Peru,7003,March,2012,2012,0.706
161196,170,Peru,7003,March,2013,2013,0.846
161197,170,Peru,7003,March,2014,2014,0.572
161198,170,Peru,7003,March,2015,2015,0.948
161199,170,Peru,7003,March,2016,2016,1.643
161200,170,Peru,7003,March,2017,2017,0.702
161201,170,Peru,7003,March,2018,2018,0.591
161202,170,Peru,7003,March,2019,2019,1.073
161203,170,Peru,7003,March,2020,2020,1.684
161204,170,Peru,7004,April,1961,1961,-0.255
161205,170,Peru,7004,April,1962,1962,-0.31
161206,170,Peru,7004,April,1963,1963,-0.22
161207,170,Peru,7004,April,1964,1964,-0.114
161208,170,Peru,7004,April,1965,1965,0.02
161209,170,Peru,7004,April,1966,1966,-0.002
161210,170,Peru,7004,April,1967,1967,-0.087
161211,170,Peru,7004,April,1968,1968,-0.646
161212,170,Peru,7004,April,1969,1969,0.633
161213,170,Peru,7004,April,1970,1970,-0.022
161214,170,Peru,7004,April,1971,1971,-0.618
161215,170,Peru,7004,April,1972,1972,0.113
161216,170,Peru,7004,April,1973,1973,0.314
161217,170,Peru,7004,April,1974,1974,-0.282
161218,170,Peru,7004,April,1975,1975,0.236
161219,170,Peru,7004,April,1976,1976,-0.135
161220,170,Peru,7004,April,1977,1977,0.454
161221,170,Peru,7004,April,1978,1978,0.125
161222,170,Peru,7004,April,1979,1979,0.364
161223,170,Peru,7004,April,1980,1980,0.829
161224,170,Peru,7004,April,1981,1981,0.281
161225,170,Peru,7004,April,1982,1982,0.026
161226,170,Peru,7004,April,1983,1983,1.685
161227,170,Peru,7004,April,1984,1984,0.229
161228,170,Peru,7004,April,1985,1985,-0.207
161229,170,Peru,7004,April,1986,1986,0.648
161230,170,Peru,7004,April,1987,1987,1.008
161231,170,Peru,7004,April,1988,1988,0.652
161232,170,Peru,7004,April,1989,1989,0.057
161233,170,Peru,7004,April,1990,1990,0.565
161234,170,Peru,7004,April,1991,1991,0.556
161235,170,Peru,7004,April,1992,1992,1.591
161236,170,Peru,7004,April,1993,1993,0.539
161237,170,Peru,7004,April,1994,1994,0.578
161238,170,Peru,7004,April,1995,1995,0.759
161239,170,Peru,7004,April,1996,1996,0.215
161240,170,Peru,7004,April,1997,1997,0.563
161241,170,Peru,7004,April,1998,1998,1.808
161242,170,Peru,7004,April,1999,1999,0.093
161243,170,Peru,7004,April,2000,2000,0.393
161244,170,Peru,7004,April,2001,2001,0.827
161245,170,Peru,7004,April,2002,2002,1.021
161246,170,Peru,7004,April,2003,2003,0.612
161247,170,Peru,7004,April,2004,2004,1.169
161248,170,Peru,7004,April,2005,2005,0.852
161249,170,Peru,7004,April,2006,2006,0.584
161250,170,Peru,7004,April,2007,2007,0.317
161251,170,Peru,7004,April,2008,2008,0.405
161252,170,Peru,7004,April,2009,2009,0.299
161253,170,Peru,7004,April,2010,2010,1.573
161254,170,Peru,7004,April,2011,2011,0.839
161255,170,Peru,7004,April,2012,2012,0.883
161256,170,Peru,7004,April,2013,2013,0.681
161257,170,Peru,7004,April,2014,2014,0.683
161258,170,Peru,7004,April,2015,2015,1.022
161259,170,Peru,7004,April,2016,2016,1.262
161260,170,Peru,7004,April,2017,2017,1.016
161261,170,Peru,7004,April,2018,2018,0.463
161262,170,Peru,7004,April,2019,2019,1.193
161263,170,Peru,7004,April,2020,2020,1.328
161264,170,Peru,7005,May,1961,1961,0.324
161265,170,Peru,7005,May,1962,1962,-0.2
161266,170,Peru,7005,May,1963,1963,0.079
161267,170,Peru,7005,May,1964,1964,-0.767
161268,170,Peru,7005,May,1965,1965,0.316
161269,170,Peru,7005,May,1966,1966,-0.182
161270,170,Peru,7005,May,1967,1967,0.14
161271,170,Peru,7005,May,1968,1968,-1.155
161272,170,Peru,7005,May,1969,1969,1.126
161273,170,Peru,7005,May,1970,1970,-0.116
161274,170,Peru,7005,May,1971,1971,-0.665
161275,170,Peru,7005,May,1972,1972,0.496
